NH	T	H	H2	C	CO
3504101100000000	59.72	0.9999653867	2.88618872499454E-005	2.68817577712589E-007	1.98412974025959E-010
17520503600000000	59.72	0.9999655247	2.87218820587657E-005	2.68817614811846E-007	1.98413001408743E-010
73582114000000000	59.72	0.9999655077	2.87318822256046E-005	2.68817610241647E-007	1.98412998035501E-010
297808572000000000	59.67	0.9999654167	2.88018841904618E-005	0.000000269	1.98512986521065E-010
589317160000000000	59.68	0.9999647387	2.94419060984427E-005	2.69217429405597E-007	1.98612858395065E-010
968328440000000000	59.67	0.9999643637	2.97819169428659E-005	2.69517347753605E-007	1.98812796784478E-010
1461043500000000000	59.65	0.9999635667	3.05719434278718E-005	2.69817152006536E-007	1.99012651035214E-010
2101063770000000000	59.62	0.9999624947	0.000031652	2.70216887744833E-007	1.99212450180499E-010
2934091830000000000	59.61	0.9999604696	0.000033692	2.70716370760373E-007	1.99612070941154E-010
4016130700000000000	59.57	0.9999582736	3.59020922303268E-005	2.71415817028153E-007	2.00111661707198E-010
5423187500000000000	59.52	0.9999538055	4.03821728839585E-005	2.72314652706833E-007	2.00810805227808E-010
6692247700000000000	59.48	0.9999467365	4.74622183366228E-005	2.73212769691643E-007	2.01509418348704E-010
7542295600000000000	59.47	0.9999379206	5.62821343873824E-005	2.73910387503625E-007	2.02007660736518E-010
8085330400000000000	59.44	0.9999300349	6.41619272318083E-005	2.74408242400377E-007	2.02406079671415E-010
8527361600000000000	59.44	0.9999235642	7.06216642701402E-005	2.7470647373276E-007	2.02604774584118E-010
9010398700000000000	59.41	0.9999173993	0.000076779	2.75132303008564E-007	2.02923825083379E-010
9612449100000000000	59.4	0.9999105911	8.35892450540922E-005	2.75530473945949E-007	2.03222476609135E-010
10350519200000000000	59.36	0.999899341	9.48494233850627E-005	0.000000276	2.03620229873458E-010
10970589300000000000	59.37	0.9998816933	0.0001125092	2.76422584554426E-007	2.03916660602921E-010
11370641500000000000	59.33	0.9998629817	0.0001312214	2.76945143166117E-007	2.04233290843341E-010
11610676600000000000	59.33	0.9998470725	0.0001471216	2.77140766020978E-007	2.04430070641241E-010
11750699400000000000	59.33	0.9998349617	0.0001592215	2.77237422616254E-007	2.04527607954632E-010
11850715700000000000	59.33	0.999828352	0.0001658213	2.77335602680659E-007	2.04526255853569E-010
11980737500000000000	59.32	0.9998226452	0.000171521	2.77434032000403E-007	2.04625100747233E-010
12150767000000000000	59.31	0.9998158232	0.0001783385	2.77559914915913E-007	2.04744196696531E-010
12360807700000000000	59.31	0.999805322	0.0001888388	2.77657020200982E-007	2.04842066776517E-010
12570849400000000000	59.3	0.9997921261	0.0002020388	2.77853393975307E-007	2.04939382381355E-010
12740887000000000000	59.29	0.9997773295	0.0002168385	2.77949299589319E-007	2.05036367095395E-010
12880918900000000000	59.28	0.9997632067	0.0002309608	2.78173234389244E-007	2.05154010691241E-010
13000949000000000000	59.3	0.9997506045	0.0002435611	2.78169727971201E-007	2.05151424692173E-010
13130982400000000000	59.27	0.9997396036	0.000254561	2.78366715037126E-007	2.05349215225016E-010
13301028000000000000	59.27	0.999726505	0.0002676606	2.78463090547036E-007	2.05346524746072E-010
13501084000000000000	59.26	0.9997088801	0.0002852881	2.78586074739512E-007	2.0546348205205E-010
13681140000000000000	59.27	0.9996852872	0.0003088881	2.7867952872787E-007	2.05558661714204E-010
13811184000000000000	59.23	0.9996633586	0.0003308202	2.78901375350814E-007	2.05774795228344E-010
13931225000000000000	59.25	0.9996454585	0.0003487205	2.78896381290343E-007	2.05771110586167E-010
14061274000000000000	59.24	0.9996280579	0.0003661202	0.000000279	2.05867561616371E-010
14231338000000000000	59.23	0.999607921	0.0003862576	2.79113901079867E-007	2.05984058180446E-010
14431419000000000000	59.22	0.9995797273	0.0004144574	2.79306104758218E-007	2.06078286462009E-010
14601497000000000000	59.23	0.9995427915	0.0004514	2.79423783059353E-007	2.06191341527148E-010
14731558000000000000	59.21	0.999509348	0.0004848471	2.79542454275614E-007	2.06305132683005E-010
14841617000000000000	59.2	0.9994816492	0.000512547	2.79634755709142E-007	2.06399463695155E-010
14941673000000000000	59.2	0.9994544974	0.0005396994	2.79755208189504E-007	2.06514574285814E-010
15041730000000000000	59.2	0.9994301977	0.0005639992	2.79748406529664E-007	2.06509553318035E-010
15161798000000000000	59.18	0.9994029408	0.0005912567	2.7986884515415E-007	2.0662465686211E-010
15281873000000000000	59.18	0.9993738435	0.0006203562	0.00000028	2.06718698496833E-010
15411955000000000000	59.18	0.9993402833	0.000653919	2.80079448583184E-007	2.06732454724136E-010
15532038000000000000	59.17	0.9993010197	0.0006931863	2.80196560689289E-007	2.06845103908843E-010
